80 67 82 83.0128035 74.48079475 67.49542732 67 84 70 67 78.99817093 81.48628196 77.97073485 85.00182907 81.47347846 78 85 92.99451279 77.9871965 78.99085464 78.9871965 83.99085464 68.48628196 80.48811103 72 75 80.50091454 83.99634186 81.49725639 92.99268371 84.49359825 84.99451279 80.262
74 77 91 96.35040983 93.95725995 80.47862998 76 78 98 76 89 96.35040983 96.60685012 88.34192038 81.30766979 90 88.64959017 99.04274005 94.35040983 93.04274005 94.60685012 91.43588993 96.52137002 90.38466043 75 96 94.04274005 89.77781031 87.91451991 97 90.08548009 88.47862998 84.308
73 82 76 80.00140885 74.49852071 66.49978867 60 70 71 60 69.00126796 74.99985912 62.99985912 90.49936602 73.49908425 72 74.50147929 81.50119752 70.50007044 74 80.99873204 82.4995069 75.49795717 86.49823894 60 62 77.00056354 71.00154973 82.99957735 92.4995069 81.49992956 83.49978867 77.846
81 79 87 93.92570046 91.61144931 82.31425115 77 80 86 77 89.92570046 93.46285023 96.22289862 97.38855069 85.79415438 90 93.85140092 93.52009677 91.46285023 94.46285023 91.90864746 91.38855069 96.07429954 89.74299539 80 92 95.92570046 95.07429954 86 97 90.61144931 88.92570046 86.6
75 93 69 76 86 65 85 87 86 85 90 96 74 92 88 80 83 98 92 94 89 90 79 84 81 90 89 89 84 85 86 83 86.03
90 94 93 96 90 86 82 90 98 82 95 97 77 93 92 100 94 100 96 94 91 94 88 60 97 99 99 91 84 93 88 89 90.243
83 90 92 80 91 69 76 90 92 76 78 76 85 92 87 81 76 76 82 91 95 83 93 76 83 90 85 80 72 90 85 85 83.347
90 91 99 73 66 60 95 82 97 95 72 69 86 83 94 96 71 63 63 70 64 88 75 92 82 98 61 65 73 70 86 86 77.753
77 91 97 94 83 65 88 92 93 88 97 94 82 93 82 92 87 85 99 87 81 89 73 90 85 95 99 96 87 93 88 93 89.297
85 87 97 87 86 76 80 80 94 80 85 96 95 94 94 91 82 87 81 92 88 94 92 81 73 100 84 87 85 92 87 84 84.064
90 89 100 91 91 75 96 88 98 96 87 94 95 87 94 98 89 93 76 94 88 90 97 95 91 98 100 87 87 95 93 92 90.483
84 91 93 86 86 81 91 91 91 91 87 96 96 97 94 94 93 91 89 94 91 90 76 99 90 96 92 95 85 95 88 87 88.853
71 88 82 89 94 61 74 82 89 74 65 88 63 86 89 61 75 60 85 83 85 86 80 96 77 60 84 79 85 75 78 86 79.77
89 86 81 81 92 75 90 84 86 90 84 95 93 95 66 90 90 95 88 94 91 90 97 66 80 85 84 91 81 89 91 91 87.226
83 88 90 89 91 71 87 91 94 87 73 90 82 91 73 91 99 83 74 89 85 91 95 67 82 73 91 87 80 94 88 93 85.064
88 94 92 95 99 74 91 92 98 91 97 96 92 60 97 86 96 92 95 97 96 92 90 96 87 89 72 96 94 85 88 90 91.509
